cino,act
BRLA020014562018,2068
BRLA020014562018,2238
BRLA020011022017,2068
BRLA020011022017,2238
BRLA020021572018,2068
BRLA020021572018,2238
BRLA020014582018,2059
BRLA020014582018,2068
BRLA020014582018,2238
BRLA020022592015,2059
BRLA020022592015,3075
BRLA020001552021,6953
BRLA020017202009,2059
BRLA020017202009,3075
BRST110003592016,2103
BRST010024192022,67
BRST010024192022,470
BRST010024192022,1335
BRST010024192022,4072
BRST010024192022,2059
BRST010024192022,2068
BRST010024192022,6955
BRST010024192022,6956
BRST010024192022,6957
BRST020019642012,2062
BRST020020782012,2062
BRST010049402015,10
BRST010049402015,67
BRST010049402015,650
BRST010049402015,1415
BRST010049402015,2149
BRST010049402015,2077
BRST020011992009,2062
BRST020051772019,67
BRST020051772019,2059
BRST020051772019,3091
BRST020062492016,2062
BRST020018782014,2103
BRST020058722017,1970
BRST020058722017,650
BRST020058722017,2062
UPBU040040872019,2068
UPBU040120272015,2062
UPBU040028432020,2068
UPBU040060012018,2223
UPBU040060012018,2113
UPBU040060012018,2114
UPBU040060012018,2224
UPBU040060012018,2225
UPBU040142592019,2062
UPBU040159172018,2059
UPBU040043872016,2062
UPBU040109342016,2059
UPBU040159192018,2059
UPBU040142572019,2062
UPBU040081582018,6950
UPBU040043862016,2062
UPBU040109242016,2059
UPBU040159142018,2059
UPBU040049042021,2103
UPBU040159562018,2059
UPBU040159462018,2059
UPBU040062572018,2062
UPBU040159242018,2059
UPBU040120312015,2062
UPBU040054972018,2059
UPBU040159202018,2059
UPBU040062332018,2059
UPBU040032702019,2062
UPBU040000562019,2059
UPBU040000562019,2062
UPBU040109262016,2059
UPBU040120232015,2062
UPBU040109352016,2059
UPBU040159332018,2059
UPBU040043922016,2062
UPBU040137082017,2062
UPBU040159222018,2059
UPKN040223352017,2059
UPKN040297582017,2062
UPKN040166592017,2068
UPKN040598092017,2068
BRST010081782019,67
BRST010081782019,470
BRST010081782019,7124
BRST010081782019,2059
BRST010081782019,2208
BRST010081782019,2106
BRST020016772011,2062
BRST020056642021,67
BRST020056642021,470
BRST020056642021,4450
BRST020056642021,7126
BRST020056642021,2247
BRST020056642021,2248
BRST020019652012,2139
BRST020021042012,2211
BRST020007312014,10
BRST020007312014,67
BRST020007312014,1415
BRST020007312014,2149
BRST020007312014,1713
BRST020007312014,2068
BRST020026442015,2103
BRST020021092012,2103
BRST020004192016,2211
BRST010066512018,10
BRST010066512018,67
BRST010066512018,1415
BRST010066512018,2149
BRST010066512018,2068
BRST020029522015,2062
BRST020025782014,2059
BRST020022812012,2059
BRST020016932011,2062
BRST010032402022,67
BRST010032402022,2100
BRST010032402022,2068
BRST020007222007,2062
BRST010010802016,67
BRST010010802016,2148
BRST010010802016,2059
BRST010010802016,1416
BRST020004272016,2062
BRST020006862014,2139
UPFD010059142018,10
UPFD010059142018,42
UPFD010059142018,2223
UPFD010059142018,7049
UPFD040037402017,2062
UPFD040206222017,2139
BRST020033532016,2062
BRST020008392008,2062
UPFD040206242017,2139
UPFD010122392016,35
UPFD010122392016,30
UPFD010122392016,88
UPFD010122392016,2223
UPFD010122392016,7138
UPFD040293942021,67
UPFD040293942021,470
UPFD040293942021,1335
UPFD040293942021,2100
UPFD040293942021,2736
UPFD040293942021,7139
UPFD010121592016,6375
UPFD010121592016,30
UPFD010121592016,2059
UPFD010121592016,7064
UPFD040135552020,2062
BRST010023902017,3986
BRST010023902017,3987
BRST010023902017,5063
BRST010023902017,7084
BRST010023902017,1714
UPFD040240222018,2139
BRST010027182019,10
BRST010027182019,67
BRST010027182019,1415
BRST010027182019,2149
BRST010027182019,2736
BRST010027182019,2068
UPKN040175522018,2068
UPKN040178612017,2238
UPKN040301862017,2068
UPKN040503612017,2068
UPKN040302892017,2068
UPKN040487802017,2226
UPKN040302142017,2068
UPKN040491482017,2068
UPKN040302032017,2068
UPKN040632292017,2068
UPKN040076432017,2068
UPKN040542012017,2068
BRST010083772021,2139
BRST020005882006,2139
BRST020015982010,2118
UPKN040491292017,2068
UPKN040462292018,470
UPKN040462292018,2059
UPKN040462292018,2077
UPKN040462292018,6963
UPKN040632322017,2068
UPKN040141082018,2068
BRST020037952019,1833
BRST020037952019,470
BRST020037952019,2059
BRST020037952019,3091
BRST020037952019,3516
UPKN040632302017,2068
UPKN040487962017,2226
BRST020072622016,2068
UPKN040060662017,2068
UPKN040487832017,2226
UPKN040175782018,2068
UPKN040223402017,4668
UPKN040632242017,2068
UPKN040259732017,2068
UPKN040302402017,2068
UPKN040491412017,2068
UPKN040632372017,2068
UPKN040503862017,2068
UPKN040488022017,2226
UPKN040178432017,2238
UPKN040503842017,2068
UPKN040278372017,3271
UPKN040278372017,4515
UPKN040487822017,2226
UPKN040682202017,2068
UPKN040301712017,2068
UPKN040470392017,2085
UPKN040491352017,2068
UPKN040491502017,2068
UPKN040302612017,2068
UPKN040223412017,4668
UPKN040632252017,2068
UPKN040491372017,2068
UPKN010041562017,39
UPKN010041562017,571
UPKN010041562017,246
UPKN010041562017,87
UPKN010041562017,72
UPKN010041562017,2223
UPKN040598492017,2068
UPKN040502692017,2139
UPKN040598632017,2068
UPKN040175402018,2068
UPKN040725972016,2068
UPKN040141252017,2068
UPKN040302772017,2068
UPKN040302442017,2068
UPKN040491562017,2068
UPKN040278252017,2113
UPKN040491472017,2068
UPKN040278282017,2068
UPKN040598722017,2068
UPKN040632382017,2068
UPKN040267732017,2068
UPKN040302722017,2068
UPKN040040372018,2139
UPKN040491272017,2068
UPKN040621352017,2068
UPKN040621952017,2068
UPKN040503852017,2068
UPKN040267992017,2068
UPKN040621232017,2068
UPKN040302492017,2068
UPKN040598362017,2068
UPKN040175692018,2068
UPKN040491252017,6977
UPKN040491282017,2068
UPKN040471482017,2077
UPKN040060632017,2068
UPKN040471202017,2582
UPKN040471202017,2113
UPKN040682192017,2068
UPKN040491442017,2068
UPKN040487912017,2226
UPKN040503832017,2068
UPKN040302942017,2068
UPKN040267702017,2068
UPKN040491452017,2068
UPKN040491622017,2068
UPKN040491582017,2068
UPKN040278332017,2223
UPKN040278332017,2113
UPKN040278332017,2303
UPKN040278332017,2224
UPKN040223342017,2059
UPKN010029662017,39
UPKN010029662017,571
UPKN010029662017,246
UPKN010029662017,72
UPKN010029662017,87
UPKN010029662017,2223
UPKN040267632017,2068
UPKN040491312017,2068
UPKN040223322017,2059
UPKN040621302017,2068
UPKN010024132017,72
UPKN010024132017,3606
UPKN010024132017,1263
UPKN010024132017,30
UPKN010024132017,2223
UPKN040166312017,2068
UPKN040219652018,2068
UPKN040598852017,2068
UPKN040491512017,2068
UPKN040491552017,2068
UPKN040219492018,2068
UPKN040278362017,2223
UPKN040278362017,2113
UPKN040278362017,6982
UPKN040278362017,2224
UPKN040302512017,2068
UPKN040491362017,2068
UPKN040267742017,2068
UPKN040060592017,2068
UPKN040060822017,2068
UPKN040302302017,2068
UPKN040302362017,2068
UPKN040178472017,2238
UPKN040043282018,2068
UPKN040302332017,2068
UPKN041006932022,1778
UPKN041006932022,4772
UPKN041006932022,3220
UPKN041006932022,499
UPKN040223312017,2059
UPKN040060562017,2068
UPKN040175732018,2068
UPKN040175682018,2068
UPKN040632312017,2068
UPKN040141182017,2068
UPKN040297592017,2062
UPKN040621932017,2116
UPKN040267652017,2068
UPKN040060732017,2068
UPKN040060812017,2068
UPKN040632272017,2068
UPKN040060502017,2068
UPKN040213772017,2068
UPKN040017472017,2068
UPKN040598222017,2068
UPKN040491492017,2068
UPKN040487722017,2068
UPKN040487982017,2226
UPKN040278262017,2062
UPKN040223432017,2225
UPKN040491532017,2068
UPKN040491262017,2068
UPKN040491332017,2068
UPKN040017522017,2068
UPKN040302222017,2068
UPKN040484482017,2068
UPKN040302812017,2068
UPKN040491302017,2068
UPKN040178332017,2238
UPKN040278302017,2062
UPKN040301672017,2068
UPKN040491322017,2068
UPKN040223442017,2225
UPKN040223442017,1715
UPKN040471532017,7017
UPKN040682212017,2068
UPKN040682162017,2068
UPKN040682152017,2068
UPKN010004902017,72
UPKN010004902017,3606
BRST010010842015,67
BRST010010842015,2068
BRST010010842015,2263
BRST010010842015,6966
BRST010010842015,6967
BRST020023072014,2062
BRST010056972020,204
BRST010056972020,650
BRST010056972020,2062
BRST020013452009,2211
BRST020036202021,67
BRST020036202021,470
BRST020036202021,2248
BRST020020842012,2062
BRST020007962008,2062
BRST020014892010,2062
BRST020025702014,2062
BRST020018562011,2059
BRST020024902014,2211
BRST020010862009,6975
BRST020010862009,2313
BRST020010862009,2314
BRST020010862009,2315
BRST020010862009,5944
BRST110001712020,470
BRST110001712020,2059
BRST110001712020,2208
BRST020093412017,2059
BRST020093412017,2068
BRST020022402012,2211
BRST020016822011,2062
BRST020068432019,2356
BRST020068432019,6981
BRST020022752014,2062
BRST010015582015,39
BRST010015582015,571
BRST010015582015,246
BRST010015582015,73
BRST010015582015,690
BRST010015582015,90
BRST010015582015,32
BRST010015582015,35
BRST010015582015,87
BRST010015582015,3441
BRST010015582015,3606
BRST010015582015,6988
BRST010015582015,2231
BRST010015582015,1263
BRST010015582015,2848
BRST010015582015,72
BRST010015582015,1207
BRST010015582015,1188
BRST010015582015,1714
BRST020018142011,2068
BRST010036172016,67
BRST010036172016,1415
BRST010036172016,2068
BRST020018122015,2139
BRST020048532021,87
BRST020048532021,1120
BRST020048532021,6999
BRST020048532021,14
BRST020048532021,2248
BRST020014352010,2062
BRST020020772012,2062
BRST110004642015,2211
BRST020021892012,2062
BRST010078562019,67
BRST010078562019,2100
BRST010078562019,2736
BRST010078562019,2068
BRST020023542015,2103
BRST010023532021,67
BRST010023532021,470
BRST010023532021,2059
BRST010023532021,2208
BRST010023532021,2106
BRST020021612013,2062
BRST020021932012,2211
BRST020013332009,2062
BRST020026422015,2103
BRST020023372014,2059
BRST020009762018,2062
BRST020019612012,2062
BRST020015642010,7022
BRST020010552009,2062
BRST020014242014,2062
BRST020017842011,2062
BRST020045512018,2059
BRST020056852016,2062
BRST020040062016,2356
BRST020008182018,2062
BRST020064282016,2059
BRST110013972021,2103
BRST010088752021,67
BRST010088752021,2100
BRST010088752021,2736
BRST010088752021,2068
BRST020067662019,7035
BRST020067662019,7036
BRST020067662019,1347
BRST020067662019,282
BRST020065112016,2139
BRST020017162014,2062
BRST020028732015,2062
BRST020020612012,2139
BRST020028812015,7022
BRST020007792007,2061
BRST020027452015,7041
BRST110002382021,7042
BRST110002382021,3561
BRST110002382021,6561
BRST020009772018,2062
BRST020017872011,2062
BRST010070042021,67
BRST010070042021,470
BRST010070042021,2059
BRST010070042021,7045
BRST010015922016,67
BRST010015922016,1415
BRST010015922016,2068
BRST010040192019,10
BRST010040192019,67
BRST010040192019,1415
BRST010040192019,2149
BRST010040192019,1713
BRST010040192019,2068
BRST110000412017,2062
BRST110000412017,2105
BRST010036742015,10
BRST010036742015,67
BRST010036742015,650
BRST010036742015,1415
BRST010036742015,2149
BRST010036742015,2068
BRST020017962011,2066
BRST020017572017,2062
BRST010024172017,2062
BRST020012152016,2103
BRST020020812012,2062
BRST020019692012,2062
BRST020010892009,2062
BRST020065702016,2059
BRST020016832014,2062
BRST020020972014,10
BRST020020972014,67
BRST020020972014,1415
BRST020020972014,2149
BRST020020972014,2068
BRST010047622015,39
BRST010047622015,571
BRST010047622015,246
BRST010047622015,116
BRST010047622015,3441
BRST010047622015,87
BRST010047622015,1188
BRST010047622015,1714
BRST020018282011,2211
BRST020014452013,2062
UPKN010004902017,1263
UPKN010004902017,30
UPKN010004902017,2223
UPKN040213742017,2068
UPKN040302092017,2068
UPKN040491542017,2068
UPKN040278292017,2223
UPKN040278292017,2113
UPKN040278292017,2114
UPKN040278292017,2109
UPKN040301812017,2068
UPKN040487892017,2226
UPKN040491462017,2068
UPKN040267642017,2068
UPKN040487782017,2226
UPKN040682132017,2068
UPKN040621262017,2068
UPKN040471492017,2077
UPKN040060682017,2068
UPKN040471502017,2077
UPKN040598552017,2068
UPKN040484462017,2068
UPKN040503392017,2068
UPKN040488002017,2226
UPKN040223422017,4668
UPKN040503552017,2068
UPKN040259742017,2068
UPKN040175542018,2068
UPKN040682182017,2068
UPKN040180732016,39
UPKN040180732016,571
UPKN040180732016,716
UPKN040180732016,3606
UPKN040180732016,1263
UPKN040180732016,572
UPKN040180732016,2039
UPKN040180732016,87
UPKN040180732016,2223
UPKN040178582017,2238
UPKN040484472017,2068
UPKN040060532017,2068
UPKN010053352022,1778
UPKN010053352022,2427
UPKN010053352022,2059
UPKN010053352022,2068
UPKN040491402017,2068
UPKN040621982017,2068
UPKN040060782017,2068
UPKN040487852017,2226
UPKN040491572017,2068
UPKN040598412017,2068
UPKN040487842017,2226
UPKN040503592017,2068
UPKN040358552019,35
UPKN040358552019,30
UPKN040358552019,87
UPKN040358552019,7027
UPKN040358552019,2223
UPKN040358552019,2113
UPKN040166712017,7028
UPKN040503542017,2068
UPKN040259772017,2068
UPKN040488012017,2226
UPKN040470502017,2085
UPKN040252182015,1263
UPKN040252182015,2039
UPKN040252182015,30
UPKN040252182015,3187
UPKN040252182015,7033
UPKN040252182015,2223
UPKN040166692017,2238
UPKN040471252017,2077
UPKN040471252017,2582
UPKN040471252017,2113
UPKN040302972017,2068
UPKN040632332017,2068
UPKN040301722017,2068
UPKN040598322017,2068
UPKN040223372017,2059
UPKN040491432017,2068
UPKN040060692017,2068
UPKN040632282017,2068
UPKN040278312017,2223
UPKN040278312017,2113
UPKN040278312017,2303
UPKN040278312017,2224
UPKN040267712017,2068
UPKN040302572017,2068
UPKN040223362017,2059
UPKN040278232017,2113
UPKN040043262018,2068
UPKN040487992017,2226
UPKN040267662017,2068
UPKN040471512017,2930
UPKN040491592017,2068
UPKN040503532017,2068
UPKN040632262017,2068
UPKN040632352017,2068
UPKN040301982017,2068
UPKN040141172017,2238
UPKN040682142017,2068
UPKN040487792017,2226
UPKN040598272017,2068
UPKN040632342017,2068
UPKN040487922017,2226
UPKN040598902017,2068
UPKN040267752017,2068
UPKN040491632017,2068
UPKN040223392017,4668
UPKN040278342017,2068
UPKN040267762017,2068
UPKN040060442017,2068
UPFD010123802016,88
UPFD010123802016,504
UPFD010123802016,10
UPFD010123802016,42
UPFD010123802016,35
UPFD010123802016,2039
UPFD010123802016,30
UPFD010123802016,2223
UPFD010123802016,7048
UPFD040001822021,2139
UPFD010096012018,35
UPFD010096012018,2039
UPFD010096012018,30
UPFD010096012018,88
UPFD010096012018,2223
UPFD010096012018,2113
UPFD040135572020,2139
UPFD040054962018,2139
UPFD010122712016,35
UPFD010122712016,30
UPFD010122712016,88
UPFD010122712016,2059
UPFD010122712016,7053
UPFD040054952018,2139
UPFD040037442017,2062
UPFD040173832019,2139
UPFD040054982018,2062
UPFD040001132023,2864
UPFD010104282016,10
UPFD010104282016,42
UPFD010104282016,48
UPFD010104282016,2059
UPFD010104282016,7064
UPFD040193662019,2139
UPFD040173852019,2139
UPFD040173772019,2139
UPFD010122692016,1436
UPFD010122692016,30
UPFD010122692016,2059
UPFD010122692016,7064
UPFD040021502019,2062
UPFD040105692017,2062
UPFD040220102018,2062
UPFD040206282017,2139
UPFD040240172018,2139
UPFD010059612018,7069
UPFD010059612018,2059
UPFD010059612018,7070
UPFD040038452017,2062
UPFD040110892016,2062
UPFD040155342016,2062
UPFD040173862019,2139
UPFD010059622018,10
UPFD010059622018,42
UPFD010059622018,2059
UPFD010059622018,7070
UPFD040350612021,2139
UPFD040021522019,2139
UPFD040038432017,2062
UPFD010071712016,1436
UPFD010071712016,30
UPFD010071712016,2059
UPFD010071712016,7087
UPFD010023412018,1735
UPFD010023412018,48
UPFD010023412018,2039
UPFD010023412018,30
UPFD010023412018,2059
UPFD010023412018,7070
UPFD040054972018,2062
UPFD040110912016,2062
UPFD040003172020,2139
UPFD040037432017,2062
UPFD010068632017,48
UPFD010068632017,2849
UPFD010068632017,2223
UPFD010068632017,7049
UPFD040054932018,2062
UPFD040193672019,2139
UPFD040206232017,2139
UPFD010122222016,10
UPFD010122222016,42
UPFD010122222016,48
UPFD010122222016,2223
UPFD010122222016,7047
UPFD040138362021,2139
UPFD040001852021,2139
UPFD010043452016,10
UPFD010043452016,42
UPFD010043452016,2059
UPFD010043452016,7119
UPFD040252382018,2139
UPFD010061602018,88
UPFD010061602018,48
UPFD010061602018,135
UPFD010061602018,1735
UPFD010061602018,2039
UPFD010061602018,30
UPFD010061602018,2223
UPFD010061602018,7120
UPFD010022982018,88
UPFD010022982018,1735
UPFD010022982018,48
UPFD010022982018,2059
UPFD010022982018,7064
UPFD010022982018,7121
UPFD010020872017,309
UPFD010020872017,2059
UPFD010020872017,7096
UPFD040240192018,2139
UPFD040054942018,2139
UPFD010060012018,10
UPFD010060012018,42
UPFD010060012018,2039
UPFD010060012018,48
UPFD010060012018,2059
UPFD010060012018,2077
BRST020019682012,2062
BRST020025582015,3986
BRST020025582015,3987
BRST020025582015,5063
BRST020025582015,7084
BRST020025582015,1714
BRST020020132022,2059
BRST020020132022,2060
BRST020033382018,470
BRST020033382018,2059
BRST020024752014,2062
BRST020012572014,67
BRST020012572014,1415
BRST020012572014,2149
BRST020012572014,3165
BRST020012572014,2068
BRST010044162015,10
BRST010044162015,67
BRST010044162015,2068
BRST010044162015,2263
BRST010044162015,6966
BRST010043592019,204
BRST010043592019,470
BRST010043592019,2059
BRST010043592019,2208
BRST010043592019,2106
BRST010100512018,10
BRST010100512018,67
BRST010100512018,650
BRST010100512018,1263
BRST010100512018,2266
BRST010100512018,2118
BRST020015892014,67
BRST020015892014,3053
BRST020015892014,2059
BRST020015892014,1416
BRST110001602017,2062
BRST020004302016,2062
BRST020022112012,2211
BRST110015882018,2068
BRST010025902020,10
BRST010025902020,67
BRST010025902020,1415
BRST010025902020,2149
BRST010025902020,2736
BRST010025902020,2068
BRST020013982020,7102
BRST020013982020,2248
BRST020054852020,2356
BRST020078852016,2103
BRST020012772009,2211
BRST020065032016,2139
BRST020011182021,67
BRST020011182021,470
BRST020011182021,7118
BRST020011182021,2061
BRST010005422015,1415
BRST010005422015,2149
BRST010005422015,3165
BRST010005422015,2068
BRST010005422015,67
BRST020013072009,2465
BRST020021592015,2062
BRST020012862010,2062
UPFD040006132016,2062
UPFD040038412017,2062
UPFD040001802021,2139
UPFD040173802019,2139
UPFD040133152020,2062
UPFD040037452017,2062
UPFD040240162018,2139
UPFD040220092018,2139
UPFD010022862018,10
UPFD010022862018,42
UPFD010022862018,2196
UPFD010022862018,30
UPFD010022862018,3381
UPFD010022862018,2059
UPFD010022862018,7064
UPFD040183302017,2062
UPFD040173822019,2139
UPFD040206202017,2139
UPFD040001272021,2139
UPFD040173842019,2139
UPFD040073202018,2139
UPFD040240212018,2139
UPFD040038442017,2062
UPFD040073232018,2139
UPFD040152242016,2062
UPFD040173792019,2139
UPFD010067472017,10
UPFD010067472017,42
UPFD010067472017,2059
UPFD010067472017,7064
UPFD040110902016,2062
UPFD040193632019,2139
UPFD010122142016,88
UPFD010122142016,35
UPFD010122142016,2039
UPFD010122142016,2223
UPFD010122142016,7047
UPFD040138352021,2139
UPFD040185752017,2062
UPFD040173782019,2139
UPFD040105672017,2062
UPFD040206262017,2139
UPFD040152222016,2062
UPFD040206252017,2139
UPFD040220082018,2062
UPFD010049942018,10
UPFD010049942018,42
UPFD010049942018,35
UPFD010049942018,2223
UPFD010049942018,7047
UPFD040073212018,2139
UPFD040252402018,2139
UPFD040240232018,2139
UPFD010120682016,1436
UPFD010120682016,2059
UPFD010120682016,7087
UPFD040054922018,2139
UPFD040021482019,2139
UPFD040067482016,2139
UPFD040037422017,2062
UPFD040038462017,2062
UPFD040173922019,2139
UPFD040206272017,2139
UPFD040110922016,2062
UPFD040173762019,2139
UPFD040037412017,2062
UPFD040133142020,2062
UPFD010122562016,35
UPFD010122562016,10
UPFD010122562016,42
UPFD010122562016,48
UPFD010122562016,2059
UPFD010122562016,2077
UPFD010122562016,2223
UPFD010122562016,7138
UPFD040105652017,2062
UPFD040135512020,2062
UPFD040001262021,2139
UPFD040001832021,2139
UPFD010059572018,88
UPFD010059572018,35
UPFD010059572018,2039
UPFD010059572018,30
UPFD010059572018,2223
UPFD010059572018,7049
UPFD010065652016,7193
UPFD010065652016,2059
UPFD010065652016,7119
UPFD040038422017,2062
